Property Name,Location,Price,Price_Numeric,Area,Area_Numeric,BHK,Type,Posted By,Posted Time,Property URL,Source,Price_Per_Sqft
Ansal Sushant Lok 2,"Sector 56, Gurgaon",26000000.0,26000000.0,"2,160 sqft",2160.0,3 BHK,Ready To Move,PARAMOUNT,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-sushant-lok-2-sector-56-gurgaon-2160-sq-ft-spid-I82097172,99acres,12037
Ansal Sushant Lok 2,"Sector 56, Gurgaon",29500000.0,29500000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,PARAMOUNT,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-sushant-lok-2-sector-56-gurgaon-2700-sq-ft-spid-N82099388,99acres,10925
Ansal Sushant Lok 2,"Sector 56, Gurgaon",29000000.0,29000000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,PARAMOUNT,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-sushant-lok-2-sector-56-gurgaon-2700-sq-ft-spid-Z82096858,99acres,10740
Anant Raj Estates,"Sector 63A, Gurgaon",28900000.0,28900000.0,"2,600 sqft",2600.0,4 BHK,Ready To Move,PARAMOUNT,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-anant-raj-estates-sector-63a-gurgaon-2600-sq-ft-r1-spid-U77709939,99acres,11115
Ansal Sushant Residency,"Sushant Lok Phase 3, Gurgaon",29500000.0,29500000.0,"2,100 sqft",2100.0,4 BHK,Ready To Move,PARAMOUNT,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-sushant-residency-sushant-lok-phase-3-gurgaon-2100-sq-ft-r2-spid-O74614157,99acres,14047
Luxury Builder floor In South City 2,"South City 2, Gurgaon",29500000.0,29500000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,PARAMOUNT,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-luxury-builder-floor-in-south-city-2-south-city-2-gurgaon-2700-sq-ft-r1-spid-K77029169,99acres,10925
SS The Leaf,"Sector 85, Gurgaon",17600000.0,17600000.0,"1,640 sqft",1640.0,2 BHK,Ready To Move,Om Niwas Realtors,Dealer·1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-1640-sq-ft-spid-E80866471,99acres,10731
Conscient Elevate,"Sector 59, Gurgaon",87500000.0,87500000.0,"3,395 sqft",3395.0,4 BHK,Ready To Move,Investors Boutique (TM),,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-3395-sq-ft-r5-spid-V64550816,99acres,25773
Paras Irene,"Sector 70A, Gurgaon",26500000.0,26500000.0,"1,920 sqft",1920.0,3 BHK,Ready To Move,Gurugram Leasing Partners,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-irene-sector-70a-gurgaon-1920-sq-ft-r1-spid-D78854409,99acres,13802
Tata Gurgaon Gateway,"Sector 112, Gurgaon",40000000.0,40000000.0,"2,895 sqft",2895.0,3 BHK,Ready To Move,Wadhwa realtors,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-gurgaon-gateway-sector-112-gurgaon-2895-sq-ft-spid-Z81422575,99acres,13816
"Sector 65, Gurgaon","Sector 65, Gurgaon",65000000.0,65000000.0,"2,900 sqft",2900.0,4 BHK,Ready To Move,Fateh Realtors,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-65-gurgaon-2900-sq-ft-spid-S81131375,99acres,22413
Ireo Skyon,"Sector 60, Gurgaon",54500000.0,54500000.0,"2,800 sqft",2800.0,4 BHK,Ready To Move,Uplift Realty,Dealer·Yesterday,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2800-sq-ft-spid-S80761239,99acres,19464
DLF Garden City Floors,"Sector 92, Gurgaon",28000000.0,28000000.0,"2,385 sqft",2385.0,4 BHK,Ready To Move,Four Corners Land Base,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-2385-sq-ft-spid-X81193355,99acres,11740
"Sector 51, Gurgaon","Sector 51, Gurgaon",25000000.0,25000000.0,"2,200 sqft",2200.0,3 BHK,Ready To Move,Capital propmart,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-51-gurgaon-2200-sq-ft-spid-G81357259,99acres,11363
"Sector 51, Gurgaon","Sector 51, Gurgaon",28000000.0,28000000.0,"2,500 sqft",2500.0,4 BHK,Ready To Move,Capital propmart,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-51-gurgaon-2500-sq-ft-spid-U81356973,99acres,11200
DLF Luxury Builder Floors,"DLF Phase 2, Gurgaon",40000000.0,40000000.0,"2,259 sqft",2259.0,4 BHK,Ready To Move,UTOPIAN HOMES,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-luxury-builder-floors-dlf-phase-2-gurgaon-2259-sq-ft-r1-spid-X77531069,99acres,17706
Sushant Lok 1 Builder Floors,"Sushant Lok Phase 1, Gurgaon",45000000.0,45000000.0,"3,762 sqft",3762.0,4 BHK,Ready To Move,UTOPIAN HOMES,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-3762-sq-ft-r3-spid-U74526693,99acres,11961
Sushant Lok 1 Builder Floors,"Sushant Lok Phase 1, Gurgaon",50000000.0,50000000.0,"4,500 sqft",4500.0,4 BHK,Ready To Move,UTOPIAN HOMES,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-4500-sq-ft-r2-spid-M74526895,99acres,11111
Smart World Orchard,"Sector 61, Gurgaon",27000000.0,27000000.0,"1,600 sqft",1600.0,3 BHK,Ready To Move,EASYHOMES,Dealer·1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1600-sq-ft-spid-C81987742,99acres,16875
Mapsko Mount Ville,"Sector 79, Gurgaon",22500000.0,22500000.0,"1,620 sqft",1620.0,3 BHK,Ready To Move,DC Jain Real Estate Services,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-mount-ville-sector-79-gurgaon-1620-sq-ft-spid-M81030297,99acres,13888
"Malibu Town, Gurgaon","Malibu Town, Gurgaon",54000000.0,54000000.0,"4,000 sqft",4000.0,4 BHK,Ready To Move,Residenture,Dealer·2w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-town-gurgaon-4000-sq-ft-spid-E80516137,99acres,13500
"Malibu Town, Gurgaon","Malibu Town, Gurgaon",63000000.0,63000000.0,"4,500 sqft",4500.0,4 BHK,Ready To Move,Residenture,Dealer·2w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-town-gurgaon-4500-sq-ft-spid-G80515909,99acres,14000
Ramprastha Primera,"Sector 37D, Gurgaon",16200000.0,16200000.0,"1,800 sqft",1800.0,3 BHK,Ready To Move,SKY REALTY,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-primera-sector-37d-gurgaon-1800-sq-ft-spid-Y80451047,99acres,9000
M3M Woodshire,"Sector 107, Gurgaon",17500000.0,17500000.0,"1,943 sqft",1943.0,3 BHK,Ready To Move,Prop hunters,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-1943-sq-ft-r2-spid-F71201294,99acres,9006
Alpha Corp GurgaonOne 84,"Sector 84, Gurgaon",35500000.0,35500000.0,"3,434 sqft",3434.0,4 BHK,Ready To Move,Baba Homez Realty,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-alpha-corp-gurgaonone-84-sector-84-gurgaon-3434-sq-ft-spid-E81525439,99acres,10337
Ramprastha The Edge Towers,"Sector 37D, Gurgaon",15200000.0,15200000.0,"1,770 sqft",1770.0,3 BHK,Ready To Move,Baba Homez Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1770-sq-ft-r1-spid-H79493671,99acres,8587
Vatika Gurgaon 21,"Sector 83, Gurgaon",19000000.0,19000000.0,"1,735 sqft",1735.0,3 BHK,Ready To Move,Baba Homez Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-gurgaon-21-sector-83-gurgaon-1735-sq-ft-r2-spid-H76011615,99acres,10951
DLF The Ultima,"Sector 81, Gurgaon",34500000.0,34500000.0,"2,100 sqft",2100.0,3 BHK,Ready To Move,Capital India Reality,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2100-sq-ft-spid-M81597365,99acres,16428
Vipul Orchid Gardens,"Suncity, Gurgaon",39500000.0,39500000.0,"1,836 sqft",1836.0,3 BHK,Ready To Move,Durva Estate,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vipul-orchid-gardens-suncity-gurgaon-1836-sq-ft-spid-G81527259,99acres,21514
Eldeco Accolade,"Sohna, Gurgaon",23000000.0,23000000.0,"3,130 sqft",3130.0,3 BHK,Ready To Move,Owner,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eldeco-accolade-sohna-gurgaon-3130-sq-ft-spid-D80918671,99acres,7348
DLF New Town Heights 2,"Sector 86, Gurgaon",20000000.0,20000000.0,"1,930 sqft",1930.0,3 BHK,Ready To Move,PAM ESTATE,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-1930-sq-ft-spid-K81250023,99acres,10362
Ramprastha The Edge Towers,"Sector 37D, Gurgaon",13000000.0,13000000.0,"1,604 sqft",1604.0,3 BHK,Ready To Move,Rawat Properties,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1604-sq-ft-spid-U81171921,99acres,8104
SS The Coralwood,"Sector 84, Gurgaon",18000000.0,18000000.0,"1,750 sqft",1750.0,3 BHK,Ready To Move,TRS Infra Ventures,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-coralwood-sector-84-gurgaon-1750-sq-ft-spid-Z80642155,99acres,10285
Umang Winter Hills,"Sector 77, Gurgaon",18400000.0,18400000.0,"1,822 sqft",1822.0,3 BHK,Ready To Move,SANSIDDHI HOMES REALTY,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1822-sq-ft-spid-M79577537,99acres,10098
Unitech Fresco,"Nirvana Country, Gurgaon",19900000.0,19900000.0,"1,370 sqft",1370.0,2 BHK,Ready To Move,S.S Properties,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1370-sq-ft-spid-W81871316,99acres,14525
"Sector 57, Gurgaon","Sector 57, Gurgaon",33500000.0,33500000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,NEWDOOR CONSULTANT LLP,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2700-sq-ft-spid-O81036165,99acres,12407
"Sector 57, Gurgaon","Sector 57, Gurgaon",29000000.0,29000000.0,"2,160 sqft",2160.0,4 BHK,Ready To Move,NEWDOOR CONSULTANT LLP,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2160-sq-ft-spid-U81154329,99acres,13425
"Sector 57, Gurgaon","Sector 57, Gurgaon",25500000.0,25500000.0,"1,800 sqft",1800.0,3 BHK,Ready To Move,NEWDOOR CONSULTANT LLP,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-1800-sq-ft-spid-G81152557,99acres,14166
"Sector 57, Gurgaon","Sector 57, Gurgaon",33500000.0,33500000.0,"2,367 sqft",2367.0,4 BHK,Ready To Move,NEWDOOR CONSULTANT LLP,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2367-sq-ft-spid-Y81152037,99acres,14152
"Sector 67, Gurgaon","Sector 67, Gurgaon",28500000.0,28500000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,NEWDOOR CONSULTANT LLP,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-67-gurgaon-2700-sq-ft-spid-Q81033185,99acres,10555
"South City 2, Gurgaon","South City 2, Gurgaon",32000000.0,32000000.0,"2,160 sqft",2160.0,3 BHK,Ready To Move,NEWDOOR CONSULTANT LLP,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-2-gurgaon-2160-sq-ft-spid-P81032287,99acres,14814
M3M The Marina,"Sector 68, Gurgaon",18500000.0,18500000.0,"1,507 sqft",1507.0,2 BHK,Ready To Move,S.S Properties,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1507-sq-ft-spid-L81788984,99acres,12276
Greenopolis,"Sector 89, Gurgaon",16399999.0,16399999.0,"1,957 sqft",1957.0,3 BHK,Ready To Move,K Y  Homes,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-greenopolis-sector-89-gurgaon-1957-sq-ft-spid-U81621401,99acres,8380
Smart World Orchard,"Sector 61, Gurgaon",27500000.0,27500000.0,"1,712 sqft",1712.0,3 BHK,Ready To Move,RUDRA BUILDWELL,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-orchard-sector-61-gurgaon-1712-sq-ft-spid-L81376381,99acres,16063
DLF Garden City Floors,"Sector 92, Gurgaon",33000000.0,33000000.0,"2,500 sqft",2500.0,4 BHK,Ready To Move,IKONIC PROPERTY CONSULTANTS,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-2500-sq-ft-spid-N81339523,99acres,13200
Tulip Ace,"Sector 89, Gurgaon",20500000.0,20500000.0,"2,200 sqft",2200.0,3 BHK,Ready To Move,New Gurgaon Propmart,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-ace-sector-89-gurgaon-2200-sq-ft-spid-S80716317,99acres,9318
Ramsons Kshitij,"Sector 95, Gurgaon",6200000.0,6200000.0,607 sqft,607.0,2 BHK,Ready To Move,Indus Estate,Dealer·2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ramsons-kshitij-sector-95-gurgaon-608-sq-ft-spid-I81700126,99acres,10214
DLF Garden City Floors,"Sector 92, Gurgaon",26000000.0,26000000.0,"2,200 sqft",2200.0,4 BHK,Ready To Move,IKONIC PROPERTY CONSULTANTS,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-2200-sq-ft-spid-U81339073,99acres,11818
Signature Global City,"Sector 37D, Gurgaon",14100000.0,14100000.0,"1,250 sqft",1250.0,3 BHK,Ready To Move,Oxford Realtors,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-city-sector-37d-gurgaon-1250-sq-ft-spid-C81054081,99acres,11280
Microtek Greenburg,"Sector 86, Gurgaon",22500000.0,22500000.0,"1,480 sqft",1480.0,2 BHK,Ready To Move,hcorealestates.com,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-microtek-greenburg-sector-86-gurgaon-1480-sq-ft-spid-X80770449,99acres,15202
Conscient Elevate,"Sector 59, Gurgaon",64900000.0,64900000.0,"2,595 sqft",2595.0,3 BHK,Ready To Move,Shaloo Agencies,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2595-sq-ft-r1-spid-K79445959,99acres,25009
Bestech Altura,"Sector 79, Gurgaon",25000000.0,25000000.0,"2,050 sqft",2050.0,3 BHK,Ready To Move,BHOOMIKA REALTY,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2050-sq-ft-spid-M81583835,99acres,12195
Experion The Heartsong,"Sector 108, Gurgaon",22799999.0,22799999.0,"2,003 sqft",2003.0,3 BHK,Ready To Move,Bhoomi Realtor,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-experion-the-heartsong-sector-108-gurgaon-2003-sq-ft-r1-spid-T78741259,99acres,11382
DLF New Town Heights 2,"Sector 86, Gurgaon",20000000.0,20000000.0,"1,930 sqft",1930.0,3 BHK,Ready To Move,Akay Estate,Dealer·3d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-1930-sq-ft-r9-spid-L43236671,99acres,10362
DLF Regal Gardens,"Sector 90, Gurgaon",19700000.0,19700000.0,"1,720 sqft",1720.0,3 BHK,Ready To Move,Akay Estate,Dealer·3d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-1720-sq-ft-r19-spid-K40265561,99acres,11453
Emaar Emerald Hills,"Sector 65, Gurgaon",33000000.0,33000000.0,"1,750 sqft",1750.0,4 BHK,Ready To Move,Realty majors,Dealer·3w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-emaar-emerald-hills-sector-65-gurgaon-1750-sq-ft-spid-K81615981,99acres,18857
Mahindra Luminare,"Sector 59, Gurgaon",99500000.0,99500000.0,"2,009 sqft",2009.0,4 BHK,Ready To Move,Realty majors,Dealer·3d ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-mahindra-luminare-sector-59-gurgaon-2009-sq-ft-spid-K81425555,99acres,49527
"Sector 9, Gurgaon","Sector 9, Gurgaon",23000000.0,23000000.0,"2,367 sqft",2367.0,3 BHK,Ready To Move,Prime Properties,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-9-gurgaon-2367-sq-ft-spid-V81087545,99acres,9716
Signature Global City 63A,"Sector 63A, Gurgaon",24500000.0,24500000.0,"1,470 sqft",1470.0,3 BHK,Ready To Move,Agnayi Property Management Company,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-city-63a-sector-63a-gurgaon-1470-sq-ft-spid-B80013371,99acres,16666
Godrej 101,"Sector 79, Gurgaon",16000000.0,16000000.0,"1,491 sqft",1491.0,2 BHK,Ready To Move,Real infra Solutions,Dealer·6d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-101-sector-79-gurgaon-1491-sq-ft-spid-A81206191,99acres,10731
DLF Regency Park 2,"DLF Phase 4, Gurgaon",59000000.0,59000000.0,"2,702 sqft",2702.0,5 BHK,Ready To Move,Ashwabhoomi,Dealer·1mo ago,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-dlf-regency-park-2-dlf-phase-4-gurgaon-2702-sq-ft-spid-W81146401,99acres,21835
PARK FACING LUXURY BUILDER FLOOR,"DLF Phase 1, Gurgaon",32500000.0,32500000.0,"1,935 sqft",1935.0,3 BHK,Ready To Move,Presto Estates,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-1935-sq-ft-spid-Q80824875,99acres,16795
Ireo Uptown,"Sector 66, Gurgaon",31700000.0,31700000.0,"1,872 sqft",1872.0,3 BHK,Ready To Move,Shiv Shakti Properties,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-1872-sq-ft-spid-V81149663,99acres,16933
Shree Vardhman Flora,"Sector 90, Gurgaon",17900000.0,17900000.0,"1,875 sqft",1875.0,3 BHK,Ready To Move,Manchanda Realtors Pvt. Ltd.,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-flora-sector-90-gurgaon-1875-sq-ft-spid-U81171617,99acres,9546
Smart World Gems,"Sector 89, Gurgaon",15800000.0,15800000.0,"1,494 sqft",1494.0,3 BHK,Ready To Move,Arihant Realty Group,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-Y81603477,99acres,10575
M3M Heights,"Sector 65, Gurgaon",33000000.0,33000000.0,"1,828 sqft",1828.0,3 BHK,Ready To Move,Nayan Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1828-sq-ft-spid-G80741169,99acres,18052
SS Linden Floors,"Sector 84, Gurgaon",30500000.0,30500000.0,"1,614 sqft",1614.0,4 BHK,Ready To Move,Philby Real Estate,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ss-linden-floors-sector-84-gurgaon-1614-sq-ft-spid-C81079201,99acres,18897
"Sector 57, Gurgaon","Sector 57, Gurgaon",27000000.0,27000000.0,"1,800 sqft",1800.0,3 BHK,Ready To Move,Krishna Realty Group,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-1800-sq-ft-spid-H80815955,99acres,15000
"Sector 47, Gurgaon","Sector 47, Gurgaon",39800000.0,39800000.0,"2,609 sqft",2609.0,3 BHK,Ready To Move,Owner,4d ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-47-gurgaon-2609-sq-ft-spid-D82068070,99acres,15254
"Sushant Lok Phase 1, Gurgaon","Sushant Lok Phase 1, Gurgaon",33500000.0,33500000.0,"2,800 sqft",2800.0,4 BHK,Ready To Move,SONI REALTORS,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-2800-sq-ft-spid-I81893366,99acres,11964
Ireo The Grand Arch,"sector 58, Gurgaon",34000000.0,34000000.0,"1,631 sqft",1631.0,2 BHK,Ready To Move,Dev Pro Investments,Dealer·2d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-1631-sq-ft-spid-M77129819,99acres,20846
Vatika Iris Floors,"Sector 82, Gurgaon",17500000.0,17500000.0,"1,385 sqft",1385.0,3 BHK,Ready To Move,Philby Real Estate,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-vatika-iris-floors-sector-82-gurgaon-1385-sq-ft-spid-M79987231,99acres,12635
Sobha City,"Sector 108, Gurgaon",37500000.0,37500000.0,"2,003 sqft",2003.0,3 BHK,Ready To Move,Homesbysqft,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2003-sq-ft-spid-I79928377,99acres,18721
"Sector 23, Gurgaon","Sector 23, Gurgaon",33000000.0,33000000.0,"3,078 sqft",3078.0,4 BHK,Ready To Move,Bajaj Real Estate,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-3078-sq-ft-spid-W81660440,99acres,10721
"Sector 23, Gurgaon","Sector 23, Gurgaon",34000000.0,34000000.0,"3,078 sqft",3078.0,4 BHK,Ready To Move,Bajaj Real Estate,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-3078-sq-ft-spid-D81510605,99acres,11046
"Sector 23, Gurgaon","Sector 23, Gurgaon",26500000.0,26500000.0,"2,367 sqft",2367.0,3 BHK,Ready To Move,Bajaj Real Estate,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2367-sq-ft-spid-E81510325,99acres,11195
"Sector 23, Gurgaon","Sector 23, Gurgaon",41600000.0,41600000.0,"4,518 sqft",4518.0,4 BHK,Ready To Move,Bajaj Real Estate,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-4518-sq-ft-r1-spid-F76877705,99acres,9207
M3M Soulitude,"Sector 89, Gurgaon",15700000.0,15700000.0,"1,494 sqft",1494.0,3 BHK,Ready To Move,Arihant Realty Group,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-W80790675,99acres,10508
Emaar MGF The Palm Drive,"Sector 66, Gurgaon",43500000.0,43500000.0,"2,200 sqft",2200.0,3 BHK,Ready To Move,Nayan Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-2200-sq-ft-spid-D80530063,99acres,19772
"South City 2, Gurgaon","South City 2, Gurgaon",52500000.0,52500000.0,"4,500 sqft",4500.0,4 BHK,Ready To Move,PROPHYPE REALTY SERVICES LLP,Dealer·3w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-2-gurgaon-4500-sq-ft-spid-I81530957,99acres,11666
